modif_id,shop_id,cost,link
2606,3,70518,https://www.eldorado.ru/
1544,6,10172,https://re-store.ru/
3584,9,41681,https://www.oldi.ru/
1899,13,60100,StoreX24.ru
1873,20,138864,iPort.ru
2843,1,20834,https://www.citilink.ru/
728,11,30821,https://ulmart-katalog.ru/
3531,8,44089,https://sbermegamarket.ru/
4483,2,137451,https://www.dns-shop.ru/
1270,19,56968,Quke.ru
1148,17,41616,coxo.ru
993,13,36935,StoreX24.ru
3743,14,98647,Wishmaster.me
4355,21,54648,123.ru
3566,9,37471,https://www.oldi.ru/
1586,4,87019,https://biggeek.ru/
1600,0,43458,https://www.mvideo.ru/
2723,10,12672,https://kcentr.ru/
762,13,59923,StoreX24.ru
5323,1,30865,https://www.citilink.ru/
4429,8,89364,https://sbermegamarket.ru/
5876,9,13759,https://www.oldi.ru/
432,2,93539,https://www.dns-shop.ru/
638,8,82675,https://sbermegamarket.ru/
1135,19,148930,Quke.ru
5405,5,145825,https://www.svyaznoy.ru/
5229,16,120197,Sold-Out.ru
2469,8,139777,https://sbermegamarket.ru/
3075,0,78907,https://www.mvideo.ru/
3520,19,127866,Quke.ru
3248,4,25137,https://biggeek.ru/
1512,21,59142,123.ru
5190,13,76070,StoreX24.ru
4240,0,25601,https://www.mvideo.ru/
3055,10,110546,https://kcentr.ru/
1805,17,69291,coxo.ru
2066,18,44718,Shop-Trubka.ru
5436,21,18950,123.ru
3737,7,27068,https://www.holodilnik.ru/
3798,14,52381,Wishmaster.me
2492,20,101495,iPort.ru
689,7,120621,https://www.holodilnik.ru/
2825,18,90757,Shop-Trubka.ru
1069,1,35124,https://www.citilink.ru/
4327,6,39197,https://re-store.ru/
5653,11,38787,https://ulmart-katalog.ru/
3706,21,38351,123.ru
2840,0,121342,https://www.mvideo.ru/
2489,3,29526,https://www.eldorado.ru/
2603,14,119016,Wishmaster.me
2191,21,21771,123.ru
4946,5,80769,https://www.svyaznoy.ru/
1550,9,51626,https://www.oldi.ru/
2886,3,102595,https://www.eldorado.ru/
1062,17,125484,coxo.ru
4223,2,89478,https://www.dns-shop.ru/
171,20,67678,iPort.ru
2742,7,49801,https://www.holodilnik.ru/
818,19,146457,Quke.ru
3291,13,78753,StoreX24.ru
686,13,28967,StoreX24.ru
701,21,33450,123.ru
4873,3,125865,https://www.eldorado.ru/
3200,18,58920,Shop-Trubka.ru
1386,10,96392,https://kcentr.ru/
2173,20,75652,iPort.ru
4969,15,76418,Video-shoper.ru
162,0,109467,https://www.mvideo.ru/
684,11,23111,https://ulmart-katalog.ru/
1036,13,75326,StoreX24.ru
1099,20,123721,iPort.ru
1898,20,131028,iPort.ru
124,14,85275,Wishmaster.me
2049,21,82447,123.ru
3807,18,81662,Shop-Trubka.ru
3437,10,56475,https://kcentr.ru/
5377,11,13470,https://ulmart-katalog.ru/
4380,12,65003,https://www.techport.ru/
392,20,49142,iPort.ru
3913,11,84169,https://ulmart-katalog.ru/
1082,4,48326,https://biggeek.ru/
4564,11,82210,https://ulmart-katalog.ru/
5403,10,101036,https://kcentr.ru/
3433,9,133474,https://www.oldi.ru/
442,12,107881,https://www.techport.ru/
214,11,142716,https://ulmart-katalog.ru/
2682,9,110161,https://www.oldi.ru/
4105,2,110924,https://www.dns-shop.ru/
4768,17,134951,coxo.ru
5755,19,59389,Quke.ru
3259,11,77275,https://ulmart-katalog.ru/
2489,20,61088,iPort.ru
5248,13,38975,StoreX24.ru
4498,8,22476,https://sbermegamarket.ru/
182,5,89478,https://www.svyaznoy.ru/
1524,0,96864,https://www.mvideo.ru/
4064,2,114112,https://www.dns-shop.ru/
946,9,93999,https://www.oldi.ru/
2573,20,39139,iPort.ru
2360,5,20305,https://www.svyaznoy.ru/
2266,8,14835,https://sbermegamarket.ru/
2794,11,138229,https://ulmart-katalog.ru/
4279,1,13552,https://www.citilink.ru/
1539,8,80732,https://sbermegamarket.ru/
4796,1,11399,https://www.citilink.ru/
4109,18,52868,Shop-Trubka.ru
3736,20,143894,iPort.ru
3040,19,73992,Quke.ru
1244,3,139293,https://www.eldorado.ru/
2896,0,149842,https://www.mvideo.ru/
4786,21,100878,123.ru
3139,1,54974,https://www.citilink.ru/
1427,1,103726,https://www.citilink.ru/
4439,10,143399,https://kcentr.ru/
4861,11,26809,https://ulmart-katalog.ru/
2949,0,69947,https://www.mvideo.ru/
5128,12,149007,https://www.techport.ru/
5272,9,85272,https://www.oldi.ru/
2583,2,39008,https://www.dns-shop.ru/
2791,14,71014,Wishmaster.me
2953,8,27094,https://sbermegamarket.ru/
378,9,141057,https://www.oldi.ru/
3063,9,130758,https://www.oldi.ru/
5758,7,72208,https://www.holodilnik.ru/
4929,21,85766,123.ru
1197,8,96927,https://sbermegamarket.ru/
1419,21,122880,123.ru
1001,7,43706,https://www.holodilnik.ru/
2818,13,145307,StoreX24.ru
471,13,50187,StoreX24.ru
677,6,94331,https://re-store.ru/
4381,7,132982,https://www.holodilnik.ru/
2657,7,24908,https://www.holodilnik.ru/
469,8,92285,https://sbermegamarket.ru/
5833,13,77752,StoreX24.ru
2578,9,14190,https://www.oldi.ru/
4399,1,33465,https://www.citilink.ru/
526,5,78964,https://www.svyaznoy.ru/
4930,15,57629,Video-shoper.ru
4887,1,41784,https://www.citilink.ru/
1938,5,122282,https://www.svyaznoy.ru/
72,16,15055,Sold-Out.ru
4413,17,23714,coxo.ru
2305,3,16713,https://www.eldorado.ru/
2243,4,109830,https://biggeek.ru/
5384,11,89608,https://ulmart-katalog.ru/
5328,10,39389,https://kcentr.ru/
1629,10,74498,https://kcentr.ru/
5727,5,21226,https://www.svyaznoy.ru/
3769,9,74212,https://www.oldi.ru/
5061,9,83434,https://www.oldi.ru/
2177,15,32171,Video-shoper.ru
4593,0,42391,https://www.mvideo.ru/
3852,21,141050,123.ru
4845,0,80133,https://www.mvideo.ru/
1498,3,51691,https://www.eldorado.ru/
4256,3,105746,https://www.eldorado.ru/
1846,14,52664,Wishmaster.me
3849,2,97442,https://www.dns-shop.ru/
1155,5,76885,https://www.svyaznoy.ru/
2168,18,119225,Shop-Trubka.ru
2529,5,90851,https://www.svyaznoy.ru/
975,21,101945,123.ru
5454,10,115289,https://kcentr.ru/
1783,21,80878,123.ru
2932,16,88129,Sold-Out.ru
4478,14,58604,Wishmaster.me
4257,12,144297,https://www.techport.ru/
3798,1,45723,https://www.citilink.ru/
629,6,47958,https://re-store.ru/
3052,14,121378,Wishmaster.me
3964,5,97146,https://www.svyaznoy.ru/
1937,11,114548,https://ulmart-katalog.ru/
3847,11,26694,https://ulmart-katalog.ru/
3427,16,72692,Sold-Out.ru
3707,1,65796,https://www.citilink.ru/
4030,4,131181,https://biggeek.ru/
2569,14,59883,Wishmaster.me
1419,2,42300,https://www.dns-shop.ru/
3990,3,141928,https://www.eldorado.ru/
5329,8,83911,https://sbermegamarket.ru/
3906,19,25186,Quke.ru
5649,16,138975,Sold-Out.ru
4731,2,10322,https://www.dns-shop.ru/
1403,14,138829,Wishmaster.me
3821,15,56790,Video-shoper.ru
4112,1,81574,https://www.citilink.ru/
2015,7,75171,https://www.holodilnik.ru/
2292,5,134821,https://www.svyaznoy.ru/
3117,17,71626,coxo.ru
5841,19,54569,Quke.ru
2660,20,63466,iPort.ru
1654,21,132118,123.ru
4055,18,39090,Shop-Trubka.ru
2365,11,125102,https://ulmart-katalog.ru/
5797,17,105421,coxo.ru
4450,2,92591,https://www.dns-shop.ru/
4303,5,113093,https://www.svyaznoy.ru/
5166,14,13544,Wishmaster.me
3197,16,102955,Sold-Out.ru
1769,3,38513,https://www.eldorado.ru/
2568,17,79956,coxo.ru
4884,18,114670,Shop-Trubka.ru
3567,18,142217,Shop-Trubka.ru
4414,19,44547,Quke.ru
2378,20,99313,iPort.ru
5647,12,55335,https://www.techport.ru/
4289,14,58430,Wishmaster.me
2654,17,118493,coxo.ru
5442,7,141914,https://www.holodilnik.ru/
5333,6,140150,https://re-store.ru/
1873,12,115209,https://www.techport.ru/
371,19,135006,Quke.ru
2702,8,110182,https://sbermegamarket.ru/
984,9,75856,https://www.oldi.ru/
3017,5,143463,https://www.svyaznoy.ru/
3987,20,121806,iPort.ru
3631,6,75552,https://re-store.ru/
5038,0,27964,https://www.mvideo.ru/
1547,10,110902,https://kcentr.ru/
2643,0,73018,https://www.mvideo.ru/
5743,6,26764,https://re-store.ru/
2409,19,82019,Quke.ru
5205,7,145255,https://www.holodilnik.ru/
4696,7,99740,https://www.holodilnik.ru/
4445,16,73606,Sold-Out.ru
5421,6,141036,https://re-store.ru/
258,14,34734,Wishmaster.me
3475,1,102676,https://www.citilink.ru/
689,15,85171,Video-shoper.ru
830,13,40507,StoreX24.ru
1022,13,69199,StoreX24.ru
20,11,43863,https://ulmart-katalog.ru/
248,18,49220,Shop-Trubka.ru
5167,10,114867,https://kcentr.ru/
3184,12,105652,https://www.techport.ru/
3335,0,114074,https://www.mvideo.ru/
4285,10,149034,https://kcentr.ru/
5835,8,58338,https://sbermegamarket.ru/
4204,0,37489,https://www.mvideo.ru/
4624,7,107015,https://www.holodilnik.ru/
293,8,77030,https://sbermegamarket.ru/
1344,15,113921,Video-shoper.ru
5532,16,110595,Sold-Out.ru
1290,19,18804,Quke.ru
5955,11,56326,https://ulmart-katalog.ru/
983,18,52982,Shop-Trubka.ru
2124,21,144607,123.ru
2689,9,125599,https://www.oldi.ru/
1781,7,134530,https://www.holodilnik.ru/
5169,6,76450,https://re-store.ru/
1702,7,35010,https://www.holodilnik.ru/
2172,21,144720,123.ru
2247,2,51136,https://www.dns-shop.ru/
3720,21,29454,123.ru
4330,15,122256,Video-shoper.ru
4319,20,135001,iPort.ru
4208,0,92043,https://www.mvideo.ru/
2977,11,86440,https://ulmart-katalog.ru/
2484,7,120876,https://www.holodilnik.ru/
5099,15,108854,Video-shoper.ru
1134,15,142240,Video-shoper.ru
3217,0,91541,https://www.mvideo.ru/
4581,17,74704,coxo.ru
3763,8,146583,https://sbermegamarket.ru/
1922,19,136100,Quke.ru
2735,6,67249,https://re-store.ru/
713,3,20102,https://www.eldorado.ru/
3869,11,125835,https://ulmart-katalog.ru/
3819,18,82818,Shop-Trubka.ru
5763,12,119520,https://www.techport.ru/
628,18,53060,Shop-Trubka.ru
2578,2,23997,https://www.dns-shop.ru/
1365,6,130374,https://re-store.ru/
4050,0,66244,https://www.mvideo.ru/
5598,8,76487,https://sbermegamarket.ru/
260,17,10031,coxo.ru
5068,21,85606,123.ru
1721,5,90670,https://www.svyaznoy.ru/
352,9,22806,https://www.oldi.ru/
253,4,58227,https://biggeek.ru/
1659,7,39812,https://www.holodilnik.ru/
4842,15,46796,Video-shoper.ru
3538,7,72724,https://www.holodilnik.ru/
71,19,63977,Quke.ru
975,17,38737,coxo.ru
3408,7,11171,https://www.holodilnik.ru/
3951,17,31494,coxo.ru
5234,19,120223,Quke.ru
4699,11,95502,https://ulmart-katalog.ru/
5337,15,129151,Video-shoper.ru
5829,8,81289,https://sbermegamarket.ru/
690,8,51550,https://sbermegamarket.ru/
4032,14,124591,Wishmaster.me
5935,10,49634,https://kcentr.ru/
4220,8,129828,https://sbermegamarket.ru/
1711,19,98682,Quke.ru
73,5,130462,https://www.svyaznoy.ru/
1103,7,120025,https://www.holodilnik.ru/
1635,8,42746,https://sbermegamarket.ru/
2074,9,72940,https://www.oldi.ru/
148,1,24407,https://www.citilink.ru/
182,9,132947,https://www.oldi.ru/
1352,3,123399,https://www.eldorado.ru/
5463,3,42079,https://www.eldorado.ru/
3302,1,135052,https://www.citilink.ru/
5057,6,51740,https://re-store.ru/
1766,14,15800,Wishmaster.me
4748,7,82007,https://www.holodilnik.ru/
2990,4,57108,https://biggeek.ru/
2664,15,134809,Video-shoper.ru
5468,19,123236,Quke.ru
1957,3,26108,https://www.eldorado.ru/
2449,6,14795,https://re-store.ru/
4785,11,59966,https://ulmart-katalog.ru/
1878,12,147240,https://www.techport.ru/
1859,2,54032,https://www.dns-shop.ru/
2768,16,86421,Sold-Out.ru
3476,10,62740,https://kcentr.ru/
1142,10,141028,https://kcentr.ru/
441,5,45536,https://www.svyaznoy.ru/
3165,5,108589,https://www.svyaznoy.ru/
5721,3,89898,https://www.eldorado.ru/
785,1,31035,https://www.citilink.ru/
3593,8,43103,https://sbermegamarket.ru/
2720,4,84832,https://biggeek.ru/
1855,5,93821,https://www.svyaznoy.ru/
2082,3,84028,https://www.eldorado.ru/
1588,10,26289,https://kcentr.ru/
4865,2,141868,https://www.dns-shop.ru/
3114,0,149779,https://www.mvideo.ru/
2619,2,104764,https://www.dns-shop.ru/
2278,9,63336,https://www.oldi.ru/
3973,12,46777,https://www.techport.ru/
2327,9,90451,https://www.oldi.ru/
5408,19,140513,Quke.ru
3148,8,130544,https://sbermegamarket.ru/
4359,12,33950,https://www.techport.ru/
1167,12,146439,https://www.techport.ru/
1826,4,39326,https://biggeek.ru/
3422,2,67377,https://www.dns-shop.ru/
992,1,143757,https://www.citilink.ru/
3021,21,132320,123.ru
4814,6,104397,https://re-store.ru/
3053,19,48942,Quke.ru
1540,11,108380,https://ulmart-katalog.ru/
1641,4,91650,https://biggeek.ru/
3414,17,146797,coxo.ru
1046,4,96700,https://biggeek.ru/
2935,7,77372,https://www.holodilnik.ru/
1298,3,139213,https://www.eldorado.ru/
3269,7,22172,https://www.holodilnik.ru/
3944,7,66518,https://www.holodilnik.ru/
2468,15,46610,Video-shoper.ru
5727,17,19754,coxo.ru
3330,20,120201,iPort.ru
5466,11,26323,https://ulmart-katalog.ru/
1476,14,42426,Wishmaster.me
1950,13,67576,StoreX24.ru
1021,8,47127,https://sbermegamarket.ru/
3150,20,86631,iPort.ru
770,4,110876,https://biggeek.ru/
281,6,123283,https://re-store.ru/
2569,11,39161,https://ulmart-katalog.ru/
2621,18,119711,Shop-Trubka.ru
4631,7,76712,https://www.holodilnik.ru/
3291,12,90869,https://www.techport.ru/
5825,21,133798,123.ru
2333,14,106983,Wishmaster.me
2763,11,12470,https://ulmart-katalog.ru/
3995,21,140627,123.ru
2656,2,49357,https://www.dns-shop.ru/
436,19,143603,Quke.ru
5241,5,107479,https://www.svyaznoy.ru/
1520,12,112907,https://www.techport.ru/
5885,17,149010,coxo.ru
4969,14,41630,Wishmaster.me
2252,16,33990,Sold-Out.ru
3363,9,60356,https://www.oldi.ru/
3267,11,88099,https://ulmart-katalog.ru/
5923,16,106391,Sold-Out.ru
4972,14,51264,Wishmaster.me
3634,17,69873,coxo.ru
3678,8,55937,https://sbermegamarket.ru/
421,13,97029,StoreX24.ru
4487,18,114316,Shop-Trubka.ru
547,16,69833,Sold-Out.ru
1710,2,117534,https://www.dns-shop.ru/
5356,12,67166,https://www.techport.ru/
2852,12,74494,https://www.techport.ru/
5549,8,45265,https://sbermegamarket.ru/
119,9,89496,https://www.oldi.ru/
5711,5,142726,https://www.svyaznoy.ru/
4781,3,47921,https://www.eldorado.ru/
3050,13,76127,StoreX24.ru
1565,18,124454,Shop-Trubka.ru
1052,20,84203,iPort.ru
3231,15,132110,Video-shoper.ru
4988,16,29529,Sold-Out.ru
4337,13,121944,StoreX24.ru
3101,9,57568,https://www.oldi.ru/
505,17,117525,coxo.ru
1690,2,144444,https://www.dns-shop.ru/
243,1,10040,https://www.citilink.ru/
3585,1,51965,https://www.citilink.ru/
406,13,54969,StoreX24.ru
2084,9,69527,https://www.oldi.ru/
2218,17,64959,coxo.ru
1243,20,138163,iPort.ru
1908,6,34978,https://re-store.ru/
5096,21,20816,123.ru
1431,2,118470,https://www.dns-shop.ru/
5831,15,59391,Video-shoper.ru
2239,21,145141,123.ru
4222,20,112890,iPort.ru
4169,18,21947,Shop-Trubka.ru
5835,13,39599,StoreX24.ru
846,10,139489,https://kcentr.ru/
2673,13,95169,StoreX24.ru
2505,15,131081,Video-shoper.ru
996,9,34685,https://www.oldi.ru/
3316,6,111038,https://re-store.ru/
937,16,30758,Sold-Out.ru
2481,11,61045,https://ulmart-katalog.ru/
4594,15,28455,Video-shoper.ru
1169,16,76407,Sold-Out.ru
3513,20,17545,iPort.ru
1315,21,67067,123.ru
1468,13,65236,StoreX24.ru
5082,4,118725,https://biggeek.ru/
781,14,29759,Wishmaster.me
2194,15,101341,Video-shoper.ru
5661,9,135192,https://www.oldi.ru/
3011,1,118760,https://www.citilink.ru/
5742,16,90530,Sold-Out.ru
4698,21,117657,123.ru
1578,15,102379,Video-shoper.ru
2234,10,57920,https://kcentr.ru/
99,1,64721,https://www.citilink.ru/
917,7,74104,https://www.holodilnik.ru/
1877,9,36702,https://www.oldi.ru/
3381,3,137310,https://www.eldorado.ru/
3929,5,20147,https://www.svyaznoy.ru/
4275,14,55720,Wishmaster.me
4947,4,56860,https://biggeek.ru/
3674,20,143688,iPort.ru
5780,15,92049,Video-shoper.ru
3261,7,44475,https://www.holodilnik.ru/
4807,11,133978,https://ulmart-katalog.ru/
3223,10,32146,https://kcentr.ru/
5342,6,109511,https://re-store.ru/
547,13,22213,StoreX24.ru
2110,16,145739,Sold-Out.ru
1093,9,20490,https://www.oldi.ru/
2898,4,122353,https://biggeek.ru/
1362,14,63766,Wishmaster.me
4008,16,112737,Sold-Out.ru
3936,15,119987,Video-shoper.ru
5555,14,45118,Wishmaster.me
2508,10,58277,https://kcentr.ru/
3385,1,115898,https://www.citilink.ru/
4326,21,65195,123.ru
620,9,48385,https://www.oldi.ru/
3658,10,21541,https://kcentr.ru/
2022,21,22285,123.ru
2508,8,99584,https://sbermegamarket.ru/
5727,20,32757,iPort.ru
804,4,147812,https://biggeek.ru/
713,7,24405,https://www.holodilnik.ru/
4965,8,146016,https://sbermegamarket.ru/
4497,9,34330,https://www.oldi.ru/
791,18,107401,Shop-Trubka.ru
1724,1,25991,https://www.citilink.ru/
2536,8,118115,https://sbermegamarket.ru/
4745,14,127111,Wishmaster.me
2266,15,104243,Video-shoper.ru
4719,18,86897,Shop-Trubka.ru
764,13,61257,StoreX24.ru
2700,14,127346,Wishmaster.me
3308,15,80515,Video-shoper.ru
3019,0,19885,https://www.mvideo.ru/
5720,17,88286,coxo.ru
993,12,138013,https://www.techport.ru/
5478,18,75586,Shop-Trubka.ru
878,4,62400,https://biggeek.ru/
421,21,133098,123.ru
3513,4,147962,https://biggeek.ru/
5815,0,69728,https://www.mvideo.ru/
5476,11,81769,https://ulmart-katalog.ru/
5601,14,14342,Wishmaster.me
1014,10,110018,https://kcentr.ru/
1101,21,83808,123.ru
5821,13,32163,StoreX24.ru
796,20,28855,iPort.ru
4053,3,40030,https://www.eldorado.ru/
4772,16,95732,Sold-Out.ru
1419,10,34885,https://kcentr.ru/
83,20,118393,iPort.ru
139,5,83819,https://www.svyaznoy.ru/
2134,6,125810,https://re-store.ru/
1457,19,49031,Quke.ru
2745,13,63356,StoreX24.ru
3499,17,114483,coxo.ru
1828,5,104518,https://www.svyaznoy.ru/
714,14,144400,Wishmaster.me
2275,21,39402,123.ru
2569,16,132050,Sold-Out.ru
5306,12,100912,https://www.techport.ru/
2265,6,142611,https://re-store.ru/
5322,2,58763,https://www.dns-shop.ru/
5157,18,41308,Shop-Trubka.ru
3004,11,24211,https://ulmart-katalog.ru/
3176,3,57643,https://www.eldorado.ru/
4854,2,104682,https://www.dns-shop.ru/
1417,0,40314,https://www.mvideo.ru/
3093,19,117709,Quke.ru
508,0,84145,https://www.mvideo.ru/
4006,19,118273,Quke.ru
4820,13,73329,StoreX24.ru
4548,14,129835,Wishmaster.me
387,21,138459,123.ru
295,19,137321,Quke.ru
1752,7,81222,https://www.holodilnik.ru/
1534,5,74541,https://www.svyaznoy.ru/
3719,10,66487,https://kcentr.ru/
5944,2,99719,https://www.dns-shop.ru/
3920,0,11059,https://www.mvideo.ru/
1141,18,20319,Shop-Trubka.ru
78,11,107513,https://ulmart-katalog.ru/
4118,14,67074,Wishmaster.me
1752,4,59627,https://biggeek.ru/
3361,6,106192,https://re-store.ru/
5451,8,86693,https://sbermegamarket.ru/
448,19,137104,Quke.ru
1584,19,126342,Quke.ru
3109,5,25018,https://www.svyaznoy.ru/
4047,16,107507,Sold-Out.ru
5907,0,111970,https://www.mvideo.ru/
2501,12,128223,https://www.techport.ru/
1667,5,92243,https://www.svyaznoy.ru/
3016,1,40278,https://www.citilink.ru/
4506,20,84497,iPort.ru
2454,15,24749,Video-shoper.ru
5831,17,40765,coxo.ru
1413,21,20673,123.ru
1691,13,60304,StoreX24.ru
4478,15,62361,Video-shoper.ru
3499,12,25704,https://www.techport.ru/
3480,8,30551,https://sbermegamarket.ru/
3126,20,62698,iPort.ru
5320,4,35920,https://biggeek.ru/
3647,12,118108,https://www.techport.ru/
3565,12,98551,https://www.techport.ru/
508,0,47921,https://www.mvideo.ru/
1457,11,15657,https://ulmart-katalog.ru/
4220,9,110750,https://www.oldi.ru/
4327,0,39847,https://www.mvideo.ru/
4068,15,144822,Video-shoper.ru
727,3,121601,https://www.eldorado.ru/
2972,19,61699,Quke.ru
2651,21,104879,123.ru
4887,11,61897,https://ulmart-katalog.ru/
2681,17,86677,coxo.ru
3080,18,66848,Shop-Trubka.ru
4104,18,44678,Shop-Trubka.ru
4401,17,48227,coxo.ru
1970,10,131810,https://kcentr.ru/
5424,7,30194,https://www.holodilnik.ru/
4146,4,16722,https://biggeek.ru/
3743,3,102956,https://www.eldorado.ru/
1323,5,137590,https://www.svyaznoy.ru/
4905,19,93827,Quke.ru
3358,9,45238,https://www.oldi.ru/
3080,7,36559,https://www.holodilnik.ru/
2743,5,86879,https://www.svyaznoy.ru/
684,1,86222,https://www.citilink.ru/
3295,20,51506,iPort.ru
1475,9,30135,https://www.oldi.ru/
3584,2,134434,https://www.dns-shop.ru/
2772,0,107484,https://www.mvideo.ru/
5859,17,80158,coxo.ru
4962,15,67177,Video-shoper.ru
3199,20,126287,iPort.ru
5941,0,118461,https://www.mvideo.ru/
4039,16,61856,Sold-Out.ru
1734,1,102848,https://www.citilink.ru/
2935,17,29512,coxo.ru
4861,3,49894,https://www.eldorado.ru/
5237,2,62081,https://www.dns-shop.ru/
5458,20,42879,iPort.ru
1502,20,20942,iPort.ru
2968,18,119289,Shop-Trubka.ru
1226,12,69682,https://www.techport.ru/
4903,10,35603,https://kcentr.ru/
4930,16,138448,Sold-Out.ru
283,15,13709,Video-shoper.ru
3909,4,100845,https://biggeek.ru/
3893,10,75086,https://kcentr.ru/
3980,13,65819,StoreX24.ru
3113,14,121843,Wishmaster.me
5320,17,57198,coxo.ru
5000,2,134260,https://www.dns-shop.ru/
5815,20,108778,iPort.ru
3546,6,17543,https://re-store.ru/
4538,1,73435,https://www.citilink.ru/
4872,0,123315,https://www.mvideo.ru/
1797,6,53424,https://re-store.ru/
3282,6,106602,https://re-store.ru/
6,20,80685,iPort.ru
1928,14,97966,Wishmaster.me
5050,17,148013,coxo.ru
616,4,100139,https://biggeek.ru/
1671,2,48498,https://www.dns-shop.ru/
385,21,123011,123.ru
3449,8,33523,https://sbermegamarket.ru/
2940,6,73233,https://re-store.ru/
3326,10,55992,https://kcentr.ru/
4843,6,39868,https://re-store.ru/
691,14,15969,Wishmaster.me
3640,0,51328,https://www.mvideo.ru/
371,3,31161,https://www.eldorado.ru/
4923,1,97791,https://www.citilink.ru/
1928,20,148860,iPort.ru
1926,16,84814,Sold-Out.ru
5657,20,88364,iPort.ru
5419,11,15306,https://ulmart-katalog.ru/
2864,9,16945,https://www.oldi.ru/
1593,12,27430,https://www.techport.ru/
5712,3,48233,https://www.eldorado.ru/
291,14,142455,Wishmaster.me
3079,20,18733,iPort.ru
4742,6,122585,https://re-store.ru/
1218,19,50777,Quke.ru
94,0,143094,https://www.mvideo.ru/
3817,7,81735,https://www.holodilnik.ru/
4286,7,25724,https://www.holodilnik.ru/
3529,13,48716,StoreX24.ru
941,20,147400,iPort.ru
4826,16,115342,Sold-Out.ru
1873,16,105657,Sold-Out.ru
3545,0,137614,https://www.mvideo.ru/
3207,18,18975,Shop-Trubka.ru
4610,21,72189,123.ru
4164,3,42242,https://www.eldorado.ru/
615,13,121478,StoreX24.ru
4470,10,141691,https://kcentr.ru/
1699,11,110138,https://ulmart-katalog.ru/
